real_name,func,func_sd,func_var,func_var_sd,ei
gen=720_infill=14,868441.0,0,0,0,0
gen=720_infill=15,738741.0,0,0,0,0
gen=720_infill=16,856322.0,0,0,0,0
gen=720_infill=17,393520.0,0,0,0,0
gen=720_infill=18,1154150.0,0,0,0,0
gen=720_infill=19,781863.0,0,0,0,0
gen=720_infill=20,1156910.0,0,0,0,0
gen=720_infill=21,703902.0,0,0,0,0
gen=720_infill=22,1050380.0,0,0,0,0
gen=720_infill=23,611672.0,0,0,0,0
gen=720_infill=24,1774830.0,0,0,0,0
gen=720_infill=25,640389.0,0,0,0,0
gen=720_infill=26,496190.0,0,0,0,0
gen=720_infill=27,940154.0,0,0,0,0
gen=720_infill=28,1385650.0,0,0,0,0
gen=720_infill=29,556095.0,0,0,0,0
gen=720_infill=30,806295.0,0,0,0,0
gen=720_infill=31,1277590.0,0,0,0,0
gen=720_infill=32,1414200.0,0,0,0,0
gen=720_infill=33,549789.0,0,0,0,0
gen=720_infill=34,634719.0,0,0,0,0
gen=720_infill=35,651709.0,0,0,0,0
gen=720_infill=36,841898.0,0,0,0,0
gen=720_infill=37,843902.0,0,0,0,0
gen=720_infill=38,233601.0,0,0,0,0
gen=720_infill=39,832517.0,0,0,0,0
gen=720_infill=40,718960.0,0,0,0,0
gen=720_infill=41,906693.0,0,0,0,0
gen=720_infill=42,1392620.0,0,0,0,0
gen=720_infill=43,545778.0,0,0,0,0
gen=720_infill=44,861959.0,0,0,0,0
gen=720_infill=45,695034.0,0,0,0,0
gen=720_infill=46,815481.0,0,0,0,0
gen=720_infill=47,971386.0,0,0,0,0
gen=720_infill=48,405317.0,0,0,0,0
gen=720_infill=49,629125.0,0,0,0,0
gen=720_infill=50,300653.0,0,0,0,0
gen=720_infill=51,740064.0,0,0,0,0
gen=720_infill=52,594894.0,0,0,0,0
gen=720_infill=53,992976.0,0,0,0,0
gen=720_infill=54,716573.0,0,0,0,0
gen=720_infill=55,285303.0,0,0,0,0
gen=720_infill=56,486041.0,0,0,0,0
gen=720_infill=57,589973.0,0,0,0,0
gen=720_infill=58,605234.0,0,0,0,0
gen=720_infill=59,537577.0,0,0,0,0
gen=720_infill=60,1397770.0,0,0,0,0
gen=720_infill=61,1879620.0,0,0,0,0
gen=720_infill=62,588709.0,0,0,0,0
gen=720_infill=63,491131.0,0,0,0,0
gen=720_infill=64,2863340.0,0,0,0,0
gen=720_infill=65,819923.0,0,0,0,0
gen=720_infill=66,571543.0,0,0,0,0
gen=720_infill=67,542227.0,0,0,0,0
gen=720_infill=68,1211630.0,0,0,0,0
gen=720_infill=69,1310500.0,0,0,0,0
gen=720_infill=70,2335760.0,0,0,0,0
gen=720_infill=71,810865.0,0,0,0,0
gen=720_infill=72,858558.0,0,0,0,0
gen=720_infill=73,2603770.0,0,0,0,0
gen=720_infill=74,656206.0,0,0,0,0
gen=720_infill=75,793602.0,0,0,0,0
gen=720_infill=76,634858.0,0,0,0,0
gen=720_infill=77,1176190.0,0,0,0,0
gen=720_infill=78,473604.0,0,0,0,0
gen=720_infill=79,919558.0,0,0,0,0
gen=720_infill=80,497622.0,0,0,0,0
gen=800_infill=1,4359.6,0,0,0,0
gen=800_infill=2,5030.65,0,0,0,0
gen=800_infill=3,5382.88,0,0,0,0
gen=800_infill=4,4326.65,0,0,0,0
gen=800_infill=5,4477.01,0,0,0,0
gen=800_infill=6,4038.03,0,0,0,0
gen=800_infill=7,3362.19,0,0,0,0
gen=800_infill=8,3362.19,0,0,0,0
gen=800_infill=9,4539.89,0,0,0,0
gen=800_infill=10,3732.57,0,0,0,0
gen=800_infill=11,4565.71,0,0,0,0
gen=800_infill=12,3487.96,0,0,0,0
gen=800_infill=13,4900.7,0,0,0,0
gen=800_infill=14,3639.93,0,0,0,0
gen=800_infill=15,3259.6,0,0,0,0
gen=800_infill=16,4931.45,0,0,0,0
gen=800_infill=17,3559.37,0,0,0,0
gen=800_infill=18,3709.69,0,0,0,0
gen=800_infill=19,3738.52,0,0,0,0
gen=800_infill=20,5070.89,0,0,0,0
gen=800_infill=21,3608.96,0,0,0,0
gen=800_infill=22,3806.15,0,0,0,0
gen=800_infill=23,4532.09,0,0,0,0
gen=800_infill=24,4104.89,0,0,0,0
gen=800_infill=25,3937.81,0,0,0,0
gen=800_infill=26,3884.02,0,0,0,0
gen=800_infill=27,4739.96,0,0,0,0
gen=800_infill=28,3726.07,0,0,0,0
gen=800_infill=29,5736.07,0,0,0,0
gen=800_infill=30,4847.83,0,0,0,0
gen=800_infill=31,6392.48,0,0,0,0
gen=800_infill=32,5456.59,0,0,0,0
gen=800_infill=33,4129.96,0,0,0,0
gen=800_infill=34,5015.56,0,0,0,0
gen=800_infill=35,9783.06,0,0,0,0
gen=800_infill=36,6009.2,0,0,0,0
gen=800_infill=37,15158.0,0,0,0,0
gen=800_infill=38,3842.51,0,0,0,0
gen=800_infill=39,6066.04,0,0,0,0
gen=800_infill=40,13406.7,0,0,0,0
gen=800_infill=41,28757.4,0,0,0,0
gen=800_infill=42,40652.3,0,0,0,0
gen=800_infill=43,37017.0,0,0,0,0
gen=800_infill=44,107360.0,0,0,0,0
gen=800_infill=45,28215.3,0,0,0,0
gen=800_infill=46,66351.4,0,0,0,0
gen=800_infill=47,70138.9,0,0,0,0
gen=800_infill=48,45427.3,0,0,0,0
gen=800_infill=49,37597.7,0,0,0,0
gen=800_infill=50,63422.1,0,0,0,0
gen=800_infill=51,68235.6,0,0,0,0
gen=800_infill=52,3822.59,0,0,0,0
gen=800_infill=53,68717.0,0,0,0,0
gen=800_infill=54,68212.7,0,0,0,0
gen=800_infill=55,117658.0,0,0,0,0
gen=800_infill=56,16658.9,0,0,0,0
gen=800_infill=57,60834.0,0,0,0,0
gen=800_infill=58,38611.5,0,0,0,0
gen=800_infill=59,75232.6,0,0,0,0
gen=800_infill=60,117818.0,0,0,0,0
gen=800_infill=61,79343.9,0,0,0,0
gen=800_infill=62,66057.0,0,0,0,0
gen=800_infill=63,65794.8,0,0,0,0
gen=800_infill=64,64291.3,0,0,0,0
gen=850_infill=1,3947.07,0,0,0,0
gen=850_infill=2,4285.98,0,0,0,0
gen=850_infill=3,4983.58,0,0,0,0
gen=850_infill=4,5011.89,0,0,0,0
gen=850_infill=5,5180.85,0,0,0,0
gen=850_infill=6,4175.86,0,0,0,0
gen=850_infill=7,4621.88,0,0,0,0
gen=850_infill=8,5797.75,0,0,0,0
gen=850_infill=9,5710.87,0,0,0,0
gen=850_infill=10,5192.12,0,0,0,0
gen=850_infill=11,3959.76,0,0,0,0
gen=850_infill=12,6868.58,0,0,0,0
gen=850_infill=13,4285.23,0,0,0,0
gen=850_infill=14,5753.06,0,0,0,0
gen=850_infill=15,5204.94,0,0,0,0
gen=850_infill=16,3835.27,0,0,0,0
gen=850_infill=17,6141.6,0,0,0,0
gen=850_infill=18,9978.55,0,0,0,0
gen=850_infill=19,9201.88,0,0,0,0
gen=850_infill=20,13794.8,0,0,0,0
gen=850_infill=21,3543.67,0,0,0,0
gen=850_infill=22,3633.09,0,0,0,0
gen=850_infill=23,19437.1,0,0,0,0
gen=850_infill=24,15714.3,0,0,0,0
gen=850_infill=25,21623.6,0,0,0,0
gen=850_infill=26,14323.3,0,0,0,0
gen=850_infill=27,30326.7,0,0,0,0
gen=850_infill=28,26292.7,0,0,0,0
gen=850_infill=29,29567.7,0,0,0,0
gen=850_infill=30,22616.2,0,0,0,0
gen=850_infill=31,26168.9,0,0,0,0
gen=850_infill=32,20100.5,0,0,0,0
gen=850_infill=33,19688.5,0,0,0,0
gen=850_infill=34,9188.74,0,0,0,0
gen=850_infill=35,31592.3,0,0,0,0
gen=900_infill=1,3947.07,0,0,0,0
gen=900_infill=2,3543.67,0,0,0,0
gen=900_infill=3,3943.16,0,0,0,0
gen=900_infill=4,4377.04,0,0,0,0
gen=900_infill=5,4561.7,0,0,0,0
gen=900_infill=6,4034.02,0,0,0,0
gen=900_infill=7,4141.5,0,0,0,0
gen=900_infill=8,4947.05,0,0,0,0
gen=900_infill=9,5790.81,0,0,0,0
gen=900_infill=10,4268.61,0,0,0,0
gen=900_infill=11,4262.41,0,0,0,0
gen=900_infill=12,5447.38,0,0,0,0
gen=900_infill=13,4177.3,0,0,0,0
gen=900_infill=14,4362.75,0,0,0,0
gen=900_infill=15,4840.99,0,0,0,0
gen=900_infill=16,4369.09,0,0,0,0
gen=900_infill=17,5614.59,0,0,0,0
gen=900_infill=18,5259.75,0,0,0,0
gen=900_infill=19,6529.62,0,0,0,0
gen=900_infill=20,4123.59,0,0,0,0
gen=900_infill=21,6820.6,0,0,0,0
gen=900_infill=22,6140.92,0,0,0,0
gen=900_infill=23,6609.91,0,0,0,0
gen=900_infill=24,10476.7,0,0,0,0
gen=900_infill=25,10876.4,0,0,0,0
gen=900_infill=26,11090.0,0,0,0,0
gen=900_infill=27,5712.0,0,0,0,0
gen=900_infill=28,8360.8,0,0,0,0
gen=900_infill=29,8573.08,0,0,0,0
gen=900_infill=30,6568.06,0,0,0,0
gen=900_infill=31,9500.52,0,0,0,0
gen=900_infill=32,16386.4,0,0,0,0
gen=900_infill=33,8692.85,0,0,0,0
gen=900_infill=34,12247.4,0,0,0,0
gen=900_infill=35,5578.57,0,0,0,0
gen=900_infill=36,13473.0,0,0,0,0
gen=900_infill=37,19615.2,0,0,0,0
gen=900_infill=38,4485.02,0,0,0,0
gen=900_infill=39,23659.0,0,0,0,0
gen=900_infill=40,8912.09,0,0,0,0
gen=900_infill=41,8569.64,0,0,0,0
gen=900_infill=42,23050.8,0,0,0,0
gen=900_infill=43,32968.1,0,0,0,0
gen=900_infill=44,7647.68,0,0,0,0
gen=900_infill=45,21550.7,0,0,0,0
gen=900_infill=46,44340.4,0,0,0,0
gen=900_infill=47,31847.2,0,0,0,0
gen=900_infill=48,17438.5,0,0,0,0
gen=900_infill=49,31084.3,0,0,0,0
gen=900_infill=50,22377.9,0,0,0,0
gen=900_infill=51,21829.6,0,0,0,0
gen=900_infill=52,42853.3,0,0,0,0
gen=900_infill=53,39894.5,0,0,0,0
gen=900_infill=54,25491.9,0,0,0,0
gen=900_infill=55,25775.8,0,0,0,0
gen=900_infill=56,49489.1,0,0,0,0
gen=900_infill=57,36616.8,0,0,0,0
gen=900_infill=58,3955.88,0,0,0,0
gen=900_infill=59,24893.8,0,0,0,0
gen=900_infill=60,40091.5,0,0,0,0
gen=900_infill=61,62612.9,0,0,0,0
gen=900_infill=62,35426.1,0,0,0,0
gen=900_infill=63,28112.7,0,0,0,0
gen=950_infill=1,3833.21,0,0,0,0
gen=950_infill=2,4141.5,0,0,0,0
gen=950_infill=3,4561.7,0,0,0,0
gen=950_infill=4,3652.59,0,0,0,0
gen=950_infill=5,4686.49,0,0,0,0
gen=950_infill=6,4313.27,0,0,0,0
gen=950_infill=7,4176.37,0,0,0,0
gen=950_infill=8,3967.33,0,0,0,0
gen=950_infill=9,4729.82,0,0,0,0
gen=950_infill=10,3969.3,0,0,0,0
gen=950_infill=11,4224.78,0,0,0,0
gen=950_infill=12,4247.89,0,0,0,0
gen=950_infill=13,4414.18,0,0,0,0
gen=950_infill=14,4239.41,0,0,0,0
gen=950_infill=15,4386.7,0,0,0,0
gen=950_infill=16,3580.2,0,0,0,0
gen=950_infill=17,4450.2,0,0,0,0
gen=950_infill=18,4081.66,0,0,0,0
gen=950_infill=19,4151.42,0,0,0,0
gen=950_infill=20,4364.84,0,0,0,0
gen=950_infill=21,5801.94,0,0,0,0
gen=950_infill=22,5198.67,0,0,0,0
gen=950_infill=23,4234.7,0,0,0,0
