real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
gen=490_infill=51,-0.90207,1.58838,0.479739,-0.302725,1.95274,0.937379,2.76852,1.47402,1.57241,1.39855,1.42982,0.461871,0.171806,1.62281,2.18114,-0.883818,2.18406,0.604551,1.31073,-5.0
gen=490_infill=52,0.17886,1.62817,0.574967,1.41629,1.1362,0.981419,2.76693,1.55615,1.37578,2.4834,1.57958,0.75338,0.911313,1.30278,2.54123,0.329882,1.52596,1.02625,1.33445,-5.0
gen=490_infill=53,1.29922,1.53207,0.464517,1.73979,1.09094,0.904431,1.44927,1.53701,1.31076,1.84042,1.62435,0.925755,1.46724,1.26173,1.68829,1.89327,0.879247,1.32845,0.661566,-1.26674
gen=490_infill=54,1.49648,1.46941,0.425575,1.78294,1.08498,0.868695,1.32821,1.32085,1.15425,2.33854,1.66782,1.33665,1.5448,1.3043,1.70169,1.81873,1.09318,1.39268,0.683772,0.15096
gen=490_infill=55,0.347753,1.61646,0.717459,1.19324,1.62086,0.916026,3.21523,1.32106,1.80968,2.22946,1.62019,1.23311,0.297206,1.01099,2.40427,-0.143936,1.6241,0.253109,0.975532,-4.82761
gen=550_infill=1,-5.0,-5.0,-2.13218,0.140855,-5.0,2.73153,4.83632,7.27108,-2.55816,-5.0,-2.53711,3.19814,2.99489,-5.0,1.11812,-4.21996,5.16832,7.94302,3.66445,-5.0
gen=550_infill=2,-1.42442,-2.79549,-0.149283,0.682999,0.379493,0.728003,2.4245,1.86443,0.783257,0.75509,0.685088,0.390073,1.56776,0.793367,2.08665,1.54565,2.50406,1.00718,1.60191,-5.0
gen=550_infill=3,-3.3777,-5.0,0.181454,1.38751,-3.41759,2.13388,2.17008,4.2151,-2.23881,-5.0,-0.841931,1.38902,2.89651,-3.20155,0.965052,-1.63779,4.2953,4.62633,4.17134,-5.0
gen=550_infill=4,-5.0,-5.0,-5.0,0.314284,-5.0,2.33878,2.54989,7.8322,-0.277178,-5.0,-5.0,6.07131,5.36993,-5.0,3.13872,-5.0,-5.0,10.0,3.56716,-5.0
gen=550_infill=5,-4.37707,-5.0,0.574917,1.6907,-2.06285,1.40825,3.40411,3.03906,-0.215849,-5.0,-2.52718,0.294543,1.85474,-2.16022,2.77581,0.754977,5.53217,5.24303,3.18415,-5.0
gen=550_infill=6,1.05359,-1.37893,0.939957,1.52554,1.26238,1.20509,2.012,1.32858,0.752169,1.08365,0.867775,0.815561,1.34174,0.65871,1.96824,0.979665,1.21051,0.909278,1.03393,-5.0
gen=550_infill=7,1.53191,-5.0,-0.600652,2.31973,-2.80084,1.1291,2.51664,2.12675,-2.57704,-5.0,0.237715,0.0920772,2.02574,-3.66978,2.17605,2.28094,4.048,4.37111,2.98557,-4.91471
gen=550_infill=8,-5.0,-5.0,-3.53871,-0.423835,-5.0,2.17666,3.31095,7.04225,-0.801767,-5.0,-3.8317,3.87409,3.37826,-5.0,2.04373,-4.1018,-1.2437,9.04293,3.5606,-5.0
gen=550_infill=9,1.43016,1.56197,0.536104,1.76346,1.08661,0.884391,1.37399,1.33815,1.42749,2.03181,1.65162,1.00087,1.51195,1.25233,1.689,1.94044,0.801909,1.26312,0.795856,-1.4062
gen=550_infill=10,-1.38214,-4.48851,0.0478042,0.603853,-0.0478428,1.23332,3.06025,1.73029,0.377992,-1.49873,0.388518,0.861847,1.77512,0.377566,2.08346,0.936214,3.90737,3.28583,2.69584,-5.0
gen=550_infill=11,-5.0,-5.0,-2.57847,0.175994,-5.0,0.509416,3.72799,7.56093,-2.97381,-5.0,-3.14843,1.55411,2.94118,-3.34722,2.0027,-1.59571,3.86926,6.90067,3.88041,-5.0
gen=550_infill=12,-2.98493,-5.0,-2.72292,0.608547,-5.0,2.20225,3.64756,4.882,-1.07883,-5.0,0.391822,2.35493,3.12815,-5.0,2.17252,-1.64314,1.86766,8.3055,4.37389,-5.0
gen=550_infill=13,-5.0,-5.0,-1.78676,1.15918,-5.0,1.73282,3.45545,6.33582,-2.96227,-5.0,-0.558092,-1.25276,0.713265,-5.0,1.64602,-0.474315,7.03458,10.0,3.84105,-5.0
gen=550_infill=14,-5.0,-5.0,-5.0,-0.369617,-5.0,2.01181,-0.643236,10.0,-5.0,-5.0,-5.0,3.19948,2.04317,-5.0,1.955,-2.31873,0.871459,6.12166,6.26951,-5.0
gen=550_infill=15,-2.77719,-5.0,-1.69855,3.4599,-3.93599,0.885679,2.44495,5.27385,-1.9797,-5.0,2.08331,2.05723,4.65838,-5.0,1.78592,-0.419449,5.81044,6.05691,3.35212,-5.0
gen=550_infill=16,-5.0,-5.0,-1.50968,0.807985,-3.51613,2.13035,4.06163,2.40971,-1.93564,-5.0,-2.86213,1.03859,3.74277,-1.6945,1.77152,-0.887585,5.26527,9.28742,5.112,-5.0
gen=550_infill=17,-2.17291,-5.0,-2.52602,-0.6652,-5.0,-0.500711,0.788205,5.15092,-1.54152,-5.0,-1.74348,-0.469138,2.19686,-2.91505,4.13612,0.675384,2.07641,6.76002,1.12846,-5.0
gen=550_infill=18,-4.18958,-5.0,-0.436551,1.12106,-2.72991,2.95156,3.71904,2.247,-1.37226,-5.0,-1.89935,0.361129,1.69222,-1.42445,1.75145,-0.652584,4.14504,5.94279,4.36936,-5.0
gen=550_infill=19,-3.0718,-5.0,-0.481063,0.721003,-1.93052,1.40897,3.04812,1.80534,0.0368165,-2.29722,0.618296,0.939014,1.71189,-0.956961,1.51302,1.16437,4.85796,3.63501,4.57631,-5.0
gen=550_infill=20,-0.41755,-5.0,-0.311645,1.07481,-0.803169,1.28345,1.5586,4.31501,-1.23958,-3.33685,2.50157,1.84712,4.97985,-3.75451,3.50264,0.910047,1.57947,3.55193,3.77126,-5.0
gen=550_infill=21,-2.54636,-5.0,-0.280192,1.5348,-1.89186,2.45964,4.67209,2.11491,-0.389427,-5.0,-0.79935,1.09918,1.57963,-0.590054,1.89618,0.552995,3.52339,3.30588,2.39203,-5.0
gen=550_infill=22,-4.20514,-5.0,-1.17991,0.275067,-5.0,0.563667,3.51365,5.70503,-0.216493,-5.0,-5.0,2.62603,2.61025,-5.0,3.00636,-1.13433,3.79419,4.82096,4.29338,-5.0
gen=550_infill=23,-4.08636,-4.90926,-2.34298,2.40086,-5.0,1.15588,3.62222,2.85818,-0.507492,-5.0,-1.62898,2.29219,1.91305,-2.28943,1.80598,1.04172,2.12294,4.94065,3.17157,-5.0
gen=550_infill=24,-3.26665,-5.0,-0.793421,0.695908,-5.0,-2.62984,-1.10749,2.96,-2.97613,-5.0,-1.70248,-0.53644,1.70025,-3.58134,1.59952,0.89782,2.57204,6.41575,3.26433,-5.0
gen=550_infill=25,-5.0,-5.0,-1.26654,2.98162,-5.0,0.687433,3.16909,4.17097,-4.09071,-5.0,-1.17667,1.27304,2.82124,-4.13293,2.4144,0.899418,6.10228,10.0,4.43488,-5.0
gen=550_infill=26,-5.0,-5.0,-0.108617,1.51643,-5.0,1.61913,2.74147,5.06686,-0.198675,-5.0,-3.35331,4.72058,3.10726,-5.0,2.79236,-3.64262,-5.0,10.0,3.67456,-5.0
gen=550_infill=27,-5.0,-5.0,-5.0,-0.151655,-5.0,6.34876,2.31623,8.48464,-1.17878,-5.0,-3.69913,9.38079,3.87052,-5.0,3.37984,-5.0,-5.0,10.0,3.29204,-5.0
gen=550_infill=28,1.06576,0.284366,0.374768,0.554399,1.23723,0.715109,1.52063,1.32484,1.44516,2.20339,1.47311,0.978168,1.69358,1.16111,2.14691,1.12923,1.03458,1.41228,0.854116,-5.0
gen=550_infill=29,-0.418435,-5.0,-1.58265,1.9702,-5.0,3.00684,4.48453,4.01684,-1.68184,-5.0,-0.0845108,0.000277582,2.56926,-4.1715,0.262191,-1.93965,5.53816,6.51344,4.50191,-5.0
gen=550_infill=30,-5.0,-5.0,-3.64465,1.53204,-5.0,4.3784,2.74259,7.08811,-2.10029,-5.0,-0.933012,5.34086,2.87868,-5.0,1.20304,-1.73808,3.57465,8.77074,4.57313,-5.0
gen=550_infill=31,-2.21264,-4.08414,0.162347,2.10171,-3.9373,0.694511,3.26953,2.5511,-1.08915,-0.549852,0.424434,0.337909,1.74973,-3.61633,2.83858,0.777932,3.71969,4.37619,3.27347,-5.0
gen=550_infill=32,-3.48508,-5.0,-0.248241,2.49476,-3.42411,-0.118006,2.69617,4.49238,0.14968,-5.0,-1.82314,0.554941,1.31611,-4.47853,4.29339,0.898128,5.948,6.91132,3.8461,-5.0
gen=550_infill=33,-5.0,-5.0,-5.0,0.507549,-5.0,3.45677,4.12537,7.92532,-3.49211,-5.0,-5.0,8.4996,6.44346,-5.0,2.76176,-5.0,-4.98493,10.0,5.18445,-5.0
gen=550_infill=34,0.227673,-5.0,-1.0191,2.54086,-2.18076,1.80778,3.1356,3.54385,0.377188,-5.0,0.923052,-0.948461,1.21287,-2.71907,1.5008,2.44986,5.24867,5.06631,2.14182,-5.0
gen=550_infill=35,-2.98644,-5.0,-4.46468,0.73517,-5.0,1.50535,2.47692,4.62157,-1.58323,-5.0,1.88525,1.7133,2.99466,-4.92788,2.85096,-1.78349,2.54902,5.10922,3.27507,-5.0
gen=550_infill=36,-5.0,-5.0,-0.14799,1.65558,-5.0,0.831213,3.69789,3.02967,-1.29652,-5.0,-1.97804,0.0224234,1.48204,-4.10214,1.31229,1.2979,4.01678,5.98496,4.84062,-5.0
gen=550_infill=37,-5.0,-5.0,-0.632016,0.856173,-5.0,0.385107,3.06153,5.16245,-1.83869,-5.0,-1.80404,1.4025,2.24128,-1.66878,2.23505,-0.166155,5.27503,10.0,3.37796,-5.0
gen=550_infill=38,-0.148167,-2.57059,-0.639704,1.35118,1.31141,0.792522,1.73569,1.82431,1.07752,0.875934,1.24403,0.298761,2.09046,0.42195,2.38734,0.923504,3.6943,2.02613,1.48075,-5.0
gen=550_infill=39,-2.75327,-5.0,-4.05957,1.30336,-5.0,0.463213,3.73333,6.11464,-3.87788,-5.0,-2.65368,1.78079,2.76247,-3.86113,-0.458577,0.395826,4.97708,6.48065,3.39069,-5.0
gen=550_infill=40,-5.0,-5.0,-3.1062,-0.296293,-5.0,0.809692,0.761742,9.36766,-3.79524,-5.0,-4.08524,3.45471,1.93307,-3.79826,4.25172,-3.73906,2.1276,8.75278,6.00023,-5.0
gen=550_infill=41,-5.0,-5.0,-4.792,0.404373,-5.0,1.6995,4.07176,5.37296,-2.18314,-5.0,-0.313854,2.91154,2.04932,-5.0,1.66687,-2.45904,0.964589,7.89894,5.01866,-5.0
gen=550_infill=42,-5.0,-5.0,0.0587155,1.05656,-4.54149,1.59791,4.31706,3.60171,0.207722,-5.0,-3.23622,0.404571,0.961612,-4.06841,3.23889,-0.0826807,7.27078,6.48562,3.45683,-5.0
gen=550_infill=43,-5.0,-5.0,-2.01374,1.20554,-3.28067,0.760588,3.63836,4.34124,-1.60209,-5.0,-1.40866,1.30801,2.35238,-1.89403,0.812846,0.17132,5.12438,6.30421,3.03654,-5.0
gen=550_infill=44,-4.22909,-5.0,-2.21441,1.79739,-5.0,1.38639,3.57841,3.95232,-0.256335,-5.0,-4.74845,1.75304,2.29146,-3.16479,2.04302,-0.91026,3.44941,7.17112,3.65128,-5.0
gen=550_infill=45,-0.0752125,-2.7153,0.418618,-0.239645,0.689467,1.60499,2.52116,1.79871,0.896737,-3.28408,0.155702,-0.0431642,1.37411,-0.246662,2.72264,0.634921,2.22863,2.64736,1.85933,-5.0
gen=550_infill=46,-3.49903,-5.0,-0.402664,0.14124,-1.67877,1.22928,2.94059,1.45284,-1.05417,-1.6703,1.02294,1.26848,1.81087,-1.38336,1.5419,1.4007,2.73611,2.02956,2.22449,-5.0
gen=550_infill=47,-4.0473,-5.0,0.268833,0.698386,-5.0,1.93174,3.22543,3.47932,-0.882174,-5.0,-2.00277,1.91655,3.94014,-1.96646,0.711951,-2.31206,6.84252,7.16318,4.78166,-5.0
gen=550_infill=48,-2.95496,-5.0,0.706134,1.41097,-1.5697,2.17092,3.2282,2.31124,-0.437793,-5.0,-1.44216,0.488167,1.71986,-0.96882,2.09795,0.617459,4.05834,4.83041,3.41296,-5.0
gen=550_infill=49,-2.12223,-5.0,0.161773,1.86056,-1.71354,0.526956,2.58335,3.0127,-0.630232,-5.0,-0.576242,0.295168,1.84542,-3.64826,2.89672,0.867085,4.41622,4.89194,2.51409,-5.0
gen=550_infill=50,-5.0,-5.0,-3.67254,0.0343313,-5.0,3.37017,3.77317,5.80475,-0.810856,-5.0,-4.6181,5.82688,5.60838,-5.0,2.54621,-5.0,-0.44967,9.29825,4.00615,-5.0
gen=550_infill=51,-3.16433,-5.0,0.289238,-0.0778883,-1.40085,2.60021,3.53125,2.0621,2.01104,-5.0,-1.05672,1.05869,1.95176,-1.11904,3.14218,1.15083,4.34304,2.03173,1.96926,-4.96253
gen=550_infill=52,0.473273,-4.59945,0.715003,0.575473,0.661947,1.21631,2.6747,1.37795,1.24591,-0.0572276,0.155035,0.859979,1.85556,0.639468,2.68487,0.934691,2.75913,2.49762,2.55379,-5.0
gen=550_infill=53,-5.0,-5.0,-0.849316,0.747636,-3.5077,2.37223,4.44749,2.97506,-0.598495,-5.0,-1.02655,1.9574,2.96419,-1.05525,0.967096,-0.793494,4.81375,4.93899,4.28828,-5.0
gen=550_infill=54,-3.53935,-5.0,-4.57655,0.346939,-5.0,2.60467,3.69742,6.84113,-1.81256,-5.0,0.92941,3.30347,4.02946,-5.0,2.49146,-3.23043,0.735823,10.0,5.37336,-5.0
gen=550_infill=55,-5.0,-5.0,-5.0,1.30954,-5.0,2.32011,4.26994,4.61395,-0.745491,-5.0,-2.61922,4.67233,3.78601,-5.0,1.90287,-2.19493,-0.221073,9.37577,3.30439,-5.0
gen=550_infill=56,-5.0,-5.0,-5.0,1.08688,-5.0,3.37115,4.02326,5.2693,-1.97388,-5.0,-0.362593,3.28218,3.33413,-5.0,1.39842,-0.98207,1.63284,7.58078,3.74272,-5.0
gen=550_infill=57,0.950959,-1.31257,0.376377,0.894611,1.10504,0.935117,1.91264,1.34129,1.04707,1.63664,0.841745,0.612782,1.88968,0.67491,2.25582,1.19274,2.08092,1.56599,1.34391,-5.0
gen=550_infill=58,-3.16658,-5.0,-0.245526,-0.269048,-1.17952,0.681856,4.3865,1.90074,0.380383,-4.06931,-0.682108,0.819622,1.71832,-0.206564,2.44717,-0.501659,4.75068,4.93821,4.05966,-5.0
gen=550_infill=59,-4.45051,-4.76306,-0.13781,1.07731,-3.4335,-0.07631,2.83125,3.55788,0.88798,-5.0,-2.31433,0.312405,0.901641,-2.42253,3.87879,0.594498,4.09363,7.11483,3.22365,-5.0
gen=550_infill=60,-1.8086,-5.0,-0.100247,0.075077,-0.459216,2.07818,3.33048,1.83665,0.163919,-5.0,-2.32654,1.02502,2.65498,-0.192176,3.1621,0.216296,3.36096,5.13089,3.14084,-4.8785
gen=550_infill=61,-5.0,-5.0,-3.30888,1.77347,-5.0,0.626095,4.28465,3.85618,-3.65585,-5.0,-2.07071,1.37064,2.35799,-3.1535,0.627014,-0.363671,6.41429,9.70641,5.71432,-5.0
gen=550_infill=62,-3.12193,-5.0,-0.839881,-0.641317,-1.77633,2.05825,4.14058,2.73435,-0.265384,-5.0,-1.26104,0.987127,1.95492,-0.864916,0.361584,0.572868,4.409,5.49815,3.85381,-5.0
gen=550_infill=63,-3.39643,-5.0,-0.634944,1.38495,-0.67424,1.9052,2.79092,2.07594,0.125671,-1.1769,0.529144,0.835702,1.82645,-0.758275,2.59846,0.369855,4.53032,2.84708,2.00667,-5.0
gen=550_infill=64,-2.11864,-5.0,0.00525391,0.244292,-1.31116,1.32228,4.07406,1.74278,0.244748,-1.72101,-0.191498,1.02156,1.63698,-0.0747579,2.22869,1.10676,3.82066,1.88181,3.4589,-5.0
gen=550_infill=65,-5.0,-5.0,-4.64657,0.289968,-5.0,2.57872,3.68774,7.95216,-1.52595,-5.0,-5.0,6.02122,4.3776,-5.0,2.43005,-5.0,-0.872755,10.0,3.85022,-5.0
gen=550_infill=66,-5.0,-5.0,-1.63864,0.182979,-5.0,0.189399,3.54001,5.77465,-1.75543,-5.0,-2.06885,1.76026,3.39134,-1.72056,2.6147,-0.900569,3.66289,6.26225,3.58333,-5.0
gen=550_infill=67,-0.549346,-5.0,0.353146,-0.161798,-0.184431,1.68074,2.90055,1.61825,0.872308,-3.24762,-1.28387,0.842137,1.41323,0.0593454,3.21411,0.576899,3.08703,3.51714,2.52769,-5.0
gen=550_infill=68,1.47666,1.35987,0.705994,1.80201,1.42765,0.974789,1.28663,1.3485,1.45885,1.91624,1.68906,1.01046,2.16466,1.21244,1.80947,2.20642,0.59765,1.94862,0.814931,1.50268
gen=550_infill=69,-5.0,-5.0,-0.833124,0.254866,-5.0,0.637434,3.9535,7.2574,-2.85404,-5.0,-2.91136,2.29656,2.67644,-5.0,2.96474,-3.00411,4.47679,6.93923,4.48143,-5.0
gen=550_infill=70,-2.92546,-5.0,0.143866,2.47849,-2.21078,1.15168,2.42461,3.80641,-1.45324,-5.0,-0.960065,0.82227,2.19848,-3.28537,1.36039,-0.229246,4.75052,4.94757,3.23975,-5.0
gen=550_infill=71,-2.1929,-4.7398,-0.0748708,0.982272,-0.877897,1.62736,3.57633,2.08324,-0.0306489,-3.9508,-0.376161,0.99987,1.84057,-0.239907,1.7169,0.624408,3.48458,3.21471,2.94606,-5.0
gen=550_infill=72,0.713037,0.0301796,0.35705,1.38388,1.63888,1.54167,1.94898,1.10793,1.19927,2.09271,1.77986,-0.531042,1.45068,1.26101,1.84857,1.05656,1.54218,1.30768,1.04092,-5.0
gen=550_infill=73,-4.2369,-5.0,-0.539178,0.818954,-2.43613,1.94587,4.17231,2.56177,-0.798706,-5.0,-1.34781,1.13469,2.40066,-1.09476,1.44215,-0.384091,4.7152,3.63701,4.22791,-5.0
gen=550_infill=74,0.519158,-5.0,-0.882528,2.32812,-1.86537,1.80933,3.18003,2.63551,-0.532553,-5.0,0.532071,-0.183398,2.2566,-2.24041,1.99614,2.7039,3.98977,4.20844,3.09237,-5.0
gen=550_infill=75,-2.0172,-5.0,-2.83042,1.27619,-5.0,2.93106,3.37649,5.14608,-1.18736,-5.0,0.983547,3.25051,4.10622,-5.0,2.24177,-1.81803,0.647536,6.90282,4.76207,-5.0
gen=550_infill=76,-1.97357,-5.0,-2.84146,3.1055,-4.28447,0.876547,2.58469,5.33033,-0.76925,-5.0,1.1354,1.39278,3.98278,-5.0,2.26229,0.899823,5.34393,6.25846,3.81755,-5.0
gen=550_infill=77,0.414634,-1.36646,-0.545494,0.131857,0.749655,0.881145,2.3431,2.26632,0.745108,0.0923586,1.33294,0.391181,1.55295,0.936354,1.75622,1.23923,2.39589,1.17792,0.928981,-5.0
gen=550_infill=78,-1.41705,-3.1628,-0.000906656,0.575474,0.703194,1.38564,2.52792,1.67025,0.835854,-1.16182,-0.747905,0.480058,1.66241,-0.174645,3.02348,0.816383,3.89448,2.48895,2.41695,-5.0
gen=550_infill=79,-5.0,-5.0,-2.03503,0.808652,-5.0,3.96173,4.29492,7.96777,-3.98593,-5.0,-2.75807,3.77724,2.96204,-5.0,1.20507,-2.73485,3.87355,7.36802,4.01197,-5.0
gen=550_infill=80,-0.996697,-3.21193,-1.36684,0.443826,0.779063,0.529989,1.73572,1.83923,0.704618,0.146135,1.17728,0.967756,1.68496,0.126933,2.71761,1.09523,4.4692,2.63868,1.88459,-5.0
gen=550_infill=81,0.978556,-2.5942,0.169794,0.820343,0.818847,0.870879,1.77394,1.34192,1.03477,1.37837,0.900596,0.052241,2.27603,1.00477,2.24153,2.27889,2.35656,2.38732,1.586,-5.0
gen=550_infill=82,0.222723,-5.0,0.0226913,0.480256,0.19587,1.27608,3.2587,1.41973,0.379509,-0.739156,-0.38832,0.686992,1.63814,0.317442,2.94991,1.23385,2.43648,3.67225,2.78246,-5.0
gen=550_infill=83,0.899741,-0.464661,0.297425,1.2004,1.4078,1.05856,1.608,1.37076,0.659415,1.50648,1.32241,0.982156,2.30617,0.933299,2.50638,1.60465,1.5428,1.17633,0.778985,-5.0
gen=550_infill=84,0.911795,0.759499,0.403231,0.725841,1.59858,0.564329,2.14786,1.29458,1.88339,1.92168,1.46,0.35237,0.18068,1.12984,1.63028,1.51088,0.952485,0.62066,1.06494,-5.0
gen=550_infill=85,-1.09209,-4.56706,-0.133598,1.1362,0.693114,0.7361,2.52089,2.12444,0.537214,0.743511,0.177904,0.00329103,1.33675,-0.216818,2.36605,2.37442,3.13081,1.22506,1.66048,-5.0
gen=550_infill=86,1.51344,1.86977,0.569199,1.19672,0.932945,0.633113,1.56818,1.23056,1.58555,2.10242,1.99803,1.26235,1.43826,1.0405,1.62469,1.24378,0.6316,1.00964,0.981474,0.0644768
gen=550_infill=87,-1.79806,-5.0,-0.739857,0.732962,-2.22995,1.60572,3.8903,2.11983,-0.397629,-4.97089,-0.412657,1.21935,1.51544,-0.341366,1.69988,0.490646,4.3555,4.05694,3.13926,-5.0
gen=550_infill=88,-1.81376,-4.72122,0.193067,0.774573,-1.10758,1.28211,3.53098,1.87684,-0.293018,-3.53088,-0.200377,1.1365,1.71182,-0.391764,1.65607,1.11804,4.59288,1.7718,3.14724,-5.0
gen=550_infill=89,-4.81784,-5.0,0.301828,2.22239,-2.58954,0.889068,3.77521,3.81799,-0.592326,-5.0,-2.06257,0.710904,1.7332,-2.78416,2.24051,0.895165,5.59024,5.94652,3.96722,-5.0
gen=550_infill=90,-0.24933,-3.87737,0.437742,0.353563,0.393226,1.13115,2.41151,1.54643,0.876742,-1.01186,-0.509811,0.850028,1.69475,0.254128,2.76497,0.882464,3.83534,3.24186,2.06672,-5.0
gen=550_infill=91,0.0317151,-5.0,0.34794,0.933019,0.929083,1.20639,1.85501,1.37697,1.6068,-0.605781,-0.130338,0.50867,1.65147,0.616009,2.33769,0.950707,1.63874,2.57907,2.09327,-5.0
gen=550_infill=92,-5.0,-5.0,-4.1867,-0.387723,-5.0,2.2557,3.73973,7.35945,-0.799981,-5.0,-5.0,4.24555,2.86954,-5.0,2.32104,-4.03615,-0.362122,10.0,3.1427,-5.0
gen=550_infill=93,0.959174,-0.504506,0.4317,0.838902,1.72707,0.820087,2.20977,1.37427,1.19609,2.00487,0.994858,0.895071,1.12157,0.806499,2.35687,1.08404,2.06374,0.428315,1.11364,-5.0
gen=550_infill=94,-0.0302777,-2.23441,0.211122,0.302003,1.1031,0.770397,1.78967,1.61869,1.31094,1.40091,0.872629,0.492577,1.81797,0.382753,2.49592,1.29821,3.11452,1.70888,1.28697,-5.0
gen=550_infill=95,1.08724,-1.19242,-0.409603,1.19993,1.99456,0.786567,1.66231,1.35165,0.619123,0.994115,1.34599,0.252512,2.39778,1.04785,2.45033,1.5048,1.4687,0.870086,0.666124,-5.0
gen=550_infill=96,0.993745,-0.220218,0.205933,1.44647,0.96506,1.23576,2.42791,1.31156,1.65772,1.60039,1.36733,-0.0102108,1.68554,0.835496,1.89837,1.50946,2.26569,1.68073,1.08397,-5.0
gen=550_infill=97,1.03193,1.07926,0.536368,0.391254,1.33558,0.460828,1.64315,1.30048,1.50875,2.12303,1.32323,1.08682,1.50623,1.13986,2.04661,0.794393,0.941095,0.25911,0.962049,-5.0
gen=550_infill=98,0.818684,-0.510956,0.886957,1.27999,1.5786,1.15242,1.72577,1.39741,0.597951,1.40782,1.31577,1.20542,1.60187,1.02237,2.05575,1.04789,1.02876,0.172697,1.00233,-5.0
gen=550_infill=99,1.27215,1.55207,0.488379,1.74731,1.21808,0.887472,1.34883,1.37047,1.31903,1.98466,1.64834,0.473763,1.66416,1.23368,1.7225,1.8787,1.1433,1.23491,0.9577,-2.6452
gen=550_infill=100,1.49648,1.46941,0.425575,1.78294,1.08498,0.868695,1.32821,1.32085,1.15425,2.33854,1.66782,1.33665,1.5448,1.3043,1.70169,1.81873,1.09318,1.39268,0.683772,0.15096
gen=600_infill=1,0.932687,-0.733132,0.37596,1.18647,1.41922,1.0729,1.9028,1.32955,0.94353,1.54698,1.19999,0.581719,1.79909,0.884835,2.21026,1.27772,1.6827,1.08534,1.01867,-5.0
gen=600_infill=2,1.43778,1.56262,0.54505,1.65849,1.15005,0.849692,1.38117,1.32171,1.38903,2.07473,1.73097,1.01682,1.66477,1.20865,1.70947,1.81761,0.853528,1.36979,0.846747,-0.466657
gen=600_infill=3,-0.0877595,-0.523815,0.215826,1.17228,1.62745,1.7422,2.59468,1.33707,1.05604,1.16824,1.94361,0.743275,1.3674,0.997592,2.18761,1.21136,1.99198,0.948088,1.21562,-5.0
gen=600_infill=4,0.412415,0.66865,0.197639,1.32648,1.20324,1.95603,2.22123,1.38603,1.00725,1.08132,1.63529,0.335636,1.03868,0.97925,2.39671,0.990166,2.44842,0.505813,0.970939,-5.0
gen=600_infill=5,0.104381,0.344648,0.442264,1.61424,1.26611,1.08154,1.82757,1.39244,1.31924,0.906729,1.37613,0.405561,0.828625,1.11612,2.3747,1.09821,1.99469,0.393807,0.913298,-5.0
gen=600_infill=6,-0.104943,0.746298,0.400594,1.85019,1.33351,1.79607,1.97742,1.49093,1.9316,1.09889,1.28932,-0.127921,1.25065,1.13122,3.05849,1.32216,2.10719,-0.103182,0.191064,-5.0
gen=600_infill=7,0.0735963,0.358549,0.257502,1.53206,1.22643,0.957652,1.84001,1.28247,1.32425,1.13864,1.56963,0.421891,0.950166,0.984132,2.3013,1.77902,1.97449,0.381691,0.847965,-5.0
gen=600_infill=8,0.0441739,0.934731,0.417191,1.40237,1.18795,0.996069,1.87142,1.35071,1.32609,1.20781,1.92709,0.431302,0.893449,0.959789,2.25255,1.52383,1.95895,0.392752,0.912379,-5.0
gen=600_infill=9,-0.00392216,0.462867,0.589166,1.32978,1.07323,0.97832,1.88566,1.30248,1.32788,1.35563,1.98907,0.456231,0.995117,0.761337,2.20859,1.39634,1.95433,0.387552,0.866025,-5.0
gen=600_infill=10,1.28814,1.00114,0.6514,1.63696,1.21852,0.613676,1.22769,1.37298,1.37587,2.09436,1.66055,1.50657,2.12121,1.31647,1.94294,1.84594,0.577859,1.35989,0.858167,1.25717
gen=600_infill=11,0.0347814,0.341009,0.558766,1.32307,1.0926,0.988022,1.89488,1.32729,1.32692,1.44427,1.9715,0.465461,0.932776,0.922168,2.26046,1.31969,1.9564,0.390479,0.89,-5.0
gen=600_infill=12,0.128856,0.490911,0.607493,1.3112,1.18584,0.990838,1.90259,1.31297,1.32579,1.52658,1.9103,0.473964,0.901276,0.851652,2.2972,1.46914,1.96234,0.390103,0.868781,-5.0
gen=600_infill=13,0.2218,0.510542,0.620321,1.29819,1.26467,0.999601,1.91444,1.32032,1.32432,1.64625,1.85516,0.486377,0.835586,0.914872,2.35922,1.52011,1.96795,0.39189,0.87071,-5.0
gen=600_infill=14,0.172768,0.458876,0.569691,1.30296,1.14103,0.997882,1.91385,1.3325,1.32511,1.57878,1.93825,0.486233,0.8845,0.958876,2.3158,1.34583,1.96771,0.392213,0.884933,-5.0
gen=600_infill=15,0.254432,0.128282,0.678608,1.24902,1.09834,0.999332,1.9261,1.29898,1.32551,1.49705,2.02353,0.485588,1.0447,0.654416,2.38568,1.21631,1.95475,0.387531,0.849805,-5.0
gen=600_infill=16,2.20842,2.04058,0.740823,1.73453,0.811057,0.374911,1.29109,1.26773,1.50909,2.24762,1.66779,0.990705,2.20628,1.30755,1.68691,2.08329,0.662957,1.52398,0.908057,2.9946
gen=600_infill=17,0.282061,0.591601,0.555859,1.29717,1.25489,1.00409,1.91765,1.32753,1.32214,1.58555,1.85238,0.494472,0.807394,0.973535,2.37423,1.39354,1.97179,0.393901,0.875697,-5.0
